Uid,Title,Author,Genre,Sub_Genres,Rate,Publish_Date,Page_Num,Award,Description,Author_Desc,Book_Authored,Follower_Num,Review_Num,Rating_Num,Rating_Dist:
8765444,Any Man of Mine,Rachel Gibson,sports,"['Contemporary Romance', 'Contemporary', 'Sports', 'Sports Romance', 'Chick Lit', 'Hockey']",3.97,"April 26, 2011",373,['N/A'],"WHAT HAPPENS IN VEGAS . . . DOESN'T ALWAYS STAY THERE.Autumn Haven's Las Vegas ""to-do"" list said to catch a show and play the slots--not wake up married to a sexy jerk like Sam LeClaire. The first moment she saw him eyeing her like a luscious piece of the dessert buffet, her usually responsible self told her run. And she did--right into the wildest fantasy weekend of her life. But Monday morning jolted her back to reality, and before she could say ""pass the coffee,"" Sam was gone.Now a successful wedding planner, Autumn hasn't clapped eyes on the heart-breaking hockey superstar for over two years... until she organizes his teammate's ""Special Day,"" where Sam makes a BIG play to pick up where he left off! But she has vowed any man of hers plays for keeps. Is Sam the man for her or does she banish him to the sin bin forever?",Rachel Gibson is a New York times and USAToday bestselling author of 22 books. ,53,5136,771,16113,"['5327 (33%)', '6132 (38%)', '3729 (23%)', '725 (4%)', '200 (1%)']"
