Uid,Title,Author,Genre,Sub_Genres,Rate,Publish_Date,Page_Num,Award,Description,Author_Desc,Book_Authored,Follower_Num,Review_Num,Rating_Num,Rating_Dist:
23657454,Awkward,Svetlana Chmakova,graphic-novels,"['Middle Grade', 'Realistic Fiction', 'Comics', 'Young Adult', 'Fiction', 'Childrens']",4.18,"July 21, 2015",224,"['Vermont Golden Dome Book Award', 'Will Eisner Comic Industry Awards', ""Rebecca Caudill Young Readers' Book Award""]","Cardinal rule #1 for surviving school: Don't get noticed by the mean kids.Cardinal rule #2 for surviving school: Seek out groups with similar interests and join them.On her first day at her new school, Penelope--Peppi--Torres reminds herself of these basics. But when she trips into a quiet boy in the hall, Jaime Thompson, she's already broken the first rule, and the mean kids start calling her the ""nerder girlfriend."" How does she handle this crisis? By shoving poor Jaime and running away!Falling back on rule two and surrounding herself with new friends in the art club, Peppi still can't help feeling ashamed about the way she treated Jaime. Things are already awkward enough between the two, but to make matters worse, he's a member of her own club's archrivals--the science club! And when the two clubs go to war, Peppi realizes that sometimes you have to break the rules to survive middle school!","Svetlana Chmakova (Russian: Светлана Шмакова) (born 1979 in Russia) is a comic creator. She is best known for Dramacon, an original English-language (OEL) manga spanning three volumes and published in North America by Tokyopop. Her other work includes the 2-page The Adventures of CG for CosmoGIRL! magazine and the webcomic Chasing Rainbows for Girlamatic. Though born in Russia, she immigrated to Canada, where she graduated from the Sheridan College Classical Animation program, in 2002. She then began to publish her manga on the Internet, where her works were found by CosmoGirl! magazine.",40,1398,2399,45172,"['23156 (51%)', '12046 (26%)', '6327 (14%)', '2031 (4%)', '1612 (3%)']"
