Uid,Title,Author,Genre,Sub_Genres,Rate,Publish_Date,Page_Num,Award,Description,Author_Desc,Book_Authored,Follower_Num,Review_Num,Rating_Num,Rating_Dist:
22374,Batman Arkham Asylum  A Serious House on Serious Earth,Grant Morrison,graphic-novels,"['Batman', 'Horror', 'Comic Book', 'Dc Comics', 'Graphic Novels Comics', 'Superheroes']",4.10,"October 1, 1989",216,['Harvey Awards'],"In this groundbreaking, painted graphic novel, the inmates of Arkham Asylum have taken over Gotham's detention center for the criminally insane on April Fools' Day, demanding Batman in exchange for their hostages. Accepting their demented challenge, Batman is forced to live and endure the personal hells of the Joker, Scarecrow, Poison Ivy, Two-Face, and many other sworn enemies in order to save the innocents and retake the prison. During his run through this absurd gauntlet, the Dark Knight's own sanity is placed in jeopardy. This special anniversary edition trade paperback also reproduces the original script with annotations by Morrison and editor Karen Berger.","Grant Morrison has been working with DC Comics for twenty five years, after beginning his American comics career with acclaimed runs on ANIMAL MAN and DOOM PATROL. Since then he has written such best-selling series as JLA, BATMAN and New X-Men, as well as such creator-owned works as THE INVISIBLES, SEAGUY, THE FILTH, WE3 and JOE THE BARBARIAN. In addition to expanding the DC Universe through titles ranging from the Eisner Award-winning SEVEN SOLDIERS and ALL-STAR SUPERMAN to the reality-shattering epic of FINAL CRISIS, he has also reinvented the worlds of the Dark Knight Detective in BATMAN AND ROBIN and BATMAN, INCORPORATED and the Man of Steel in The New 52 ACTION COMICS.In his secret identity, Morrison is a ""counterculture"" spokesperson, a musician, an award-winning playwright and a chaos magician. He is also the author of the New York Times bestseller Supergods, a groundbreaking psycho-historic mapping of the superhero as a cultural organism. He divides his time between his homes in Los Angeles and Scotland.",1331,4053,2313,67967,"['30126 (44%)', '21095 (31%)', '11699 (17%)', '3594 (5%)', '1453 (2%)']"
