Uid,Title,Author,Genre,Sub_Genres,Rate,Publish_Date,Page_Num,Award,Description,Author_Desc,Book_Authored,Follower_Num,Review_Num,Rating_Num,Rating_Dist:
47559,Amphigorey,Edward Gorey,art,"['Humor', 'Graphic Novels', 'Comics', 'Fiction', 'Poetry', 'Horror']",4.04,"January 1, 1972",220,['N/A'],"The title of this deliciously creepy collection of Gorey's work stems from the word amphigory, meaning a nonsense verse or composition. As always, Gorey's painstakingly cross-hatched pen and ink drawings are perfectly suited to his oddball verse and prose. The first book of 15, ""The Unstrung Harp,"" describes the writing process of novelist Mr. Clavius Frederick Earbrass: ""He must be mad to go on enduring the unexquisite agony of writing when it all turns out drivel."" In ""The Listing Attic,"" you'll find a set of quirky limericks such as ""A certain young man, it was noted, / Went about in the heat thickly coated; / He said, 'You may scoff, / But I shan't take it off; / Underneath I am horribly bloated.' ""Many of Gorey's tales involve untimely deaths and dreadful mishaps, but much like tragic Irish ballads with their perky rhythms and melodies, they come off as strangely lighthearted. ""The Gashlycrumb Tinies,"" for example, begins like this: ""A is for AMY who fell down the stairs, B is for BASIL assaulted by bears,"" and so on. An eccentric, funny book for either the uninitiated or diehard Gorey fans.Contains: The Unstrung Harp, The Listing Attic, The Doubtful Guest, The Object Lesson, The Bug Book, The Fatal Lozenge, The Hapless Child, The Curious Sofa, The Willowdale Handcar, The Gashlycrumb Tinies, The Insect God, The West Wing, The Wuggly Ump, The Sinking Spell, and The Remembered Visit.","Born in Chicago, Gorey came from a colourful family; his parents, Helen Dunham Garvey and Edward Lee Gorey, divorced in 1936 when he was 11, then remarried in 1952 when he was 27. One of his step-mothers was Corinna Mura, a cabaret singer who had a brief role in the classic film Casablanca. His father was briefly a journalist. Gorey's maternal great-grandmother, Helen St. John Garvey, was a popular 19th century greeting card writer/artist, from whom he claimed to have inherited his talents. He attended a variety of local grade schools and then the Francis W. Parker School. He spent 1944–1946 in the Army at Dugway Proving Ground in Utah, and then attended Harvard University from 1946 to 1950, where he studied French and roomed with future poet Frank O'Hara.Although he would frequently state that his formal art training was ""negligible"", Gorey studied art for one semester at The School of The Art Institute of Chicago in 1943, eventually becoming a professional illustrator. From 1953 to 1960, he lived in New York City and worked for the Art Department of Doubleday Anchor, illustrating book covers and in some cases adding illustrations to the text. He has illustrated works as diverse as Dracula by Bram Stoker, The War of the Worlds by H. G. Wells, and Old Possum's Book of Practical Cats by T. S. Eliot. In later years he illustrated many children's books by John Bellairs, as well as books in several series begun by Bellairs and continued by other authors after his death.",296,1851,468,53196,"['25780 (48%)', '12665 (23%)', '8554 (16%)', '3530 (6%)', '2667 (5%)']"
