Uid,Title,Author,Genre,Sub_Genres,Rate,Publish_Date,Page_Num,Award,Description,Author_Desc,Book_Authored,Follower_Num,Review_Num,Rating_Num,Rating_Dist:
5664985,Along for the Ride,Sarah Dessen,young-adult,"['Romance', 'Contemporary', 'Fiction', 'Chick Lit', 'Realistic Fiction', 'Teen']",4.04,"June 16, 2009",383,"['Milwaukee County Teen Book Award', 'Teen Read Award', 'Goodreads Choice Award', 'Margaret A. Edwards Award']","It’s been so long since Auden slept at night. Ever since her parents’ divorce—or since the fighting started. Now she has the chance to spend a carefree summer with her dad and his new family in the charming beach town where they live.A job in a clothes boutique introduces Auden to the world of girls: their talk, their friendship, their crushes. She missed out on all that, too busy being the perfect daughter to her demanding mother. Then she meets Eli, an intriguing loner and a fellow insomniac who becomes her guide to the nocturnal world of the town. Together they embark on parallel quests: for Auden, to experience the carefree teenage life she’s been denied; for Eli, to come to terms with the guilt he feels for the death of a friend.In her signature pitch-perfect style, Sarah Dessen explores the hearts of two lonely people learning to connect.",,73,45.4k,8269,201923,"['79720 (39%)', '68090 (33%)', '40841 (20%)', '9534 (4%)', '3738 (1%)']"
