Uid,Title,Author,Genre,Sub_Genres,Rate,Publish_Date,Page_Num,Award,Description,Author_Desc,Book_Authored,Follower_Num,Review_Num,Rating_Num,Rating_Dist:
6218007,Kimi ni Todoke From Me to You Vol 1,Karuho Shiina,manga,"['Romance', 'Graphic Novels', 'Comics', 'Shojo', 'Young Adult', 'Comics Manga']",4.27,"May 25, 2006",205,['Kodansha Manga Award'],"Sawako Kuronuma is the perfect heroine...for a horror movie. With striking similarities to a haunting movie character--jet-black hair, sinister smile and silent demeanor--she's mistakenly called Sadako by those around her. But behind her scary façade is a very misunderstood teenager. Too shy to fit in, all she wants to do is make some friends. But when the most popular boy in class befriends her, she's sure to make more than just that--she's about to make some enemies too!","See also 椎名 軽穂Karuho Shiina was born and raised in Hokkaido, Japan. Though Kimi ni Todoke is only her second series following many one-shot stories, it has already racked up accolades from various ""Best Manga of the Year"" lists. Winner of the 2008 Kodansha Manga Award for the shojo category, Kimi ni Todoke also placed fifth in the first-ever Manga Taisho (Cartoon Grand Prize) contest in 2008.",98,484,762,56429,"['31481 (55%)', '13765 (24%)', '7703 (13%)', '2140 (3%)', '1340 (2%)']"
