Uid,Title,Author,Genre,Sub_Genres,Rate,Publish_Date,Page_Num,Award,Description,Author_Desc,Book_Authored,Follower_Num,Review_Num,Rating_Num,Rating_Dist:
70487,Attack of the Deranged Mutant Killer Monster Snow Goons,Bill Watterson,comics,"['Humor', 'Graphic Novels', 'Fiction', 'Comic Strips', 'Comic Book', 'Graphic Novels Comics']",4.66,"January 1, 1992",127,['N/A'],Calvin and Hobbes are back. The energetic six-year-old and his sidekick tiger endure all the trials of youth and continue to endear themselves to millions of loyal readers in the latest collection of their shenanigans. This latest assembly of Calvin and Hobbes' adventures has never been collected in book form.,"Bill Watterson (born William Boyd Watterson II) is an American cartoonist, and the author of the comic strip ""Calvin and Hobbes"". His career as a syndicated cartoonist ran from 1985 to 1995; he stopped drawing ""Calvin and Hobbes"" at the end of 1995 with a short statement to newspaper editors and his fans that he felt he had achieved all he could in the comic strip medium. During the early years of his career he produced several drawings and additional contributions for ""Target: The Political Cartoon Quarterly"". Watterson is known for his views on licensing and comic syndication, as well as for his reclusive nature.",307,4118,341,16140,"['12155 (75%)', '2949 (18%)', '744 (4%)', '147 (<1%)', '145 (<1%)']"
